epoch,learning_rate,train_Energy_RMSE,train_Energy_MAE,train_Force_RMSE,train_Force_MAE,train_Stress_RMSE,train_Stress_MAE,train_TotalLoss,train_Energy_R2,train_Force_R2,train_Stress_R2,valid_Energy_RMSE,valid_Energy_MAE,valid_Force_RMSE,valid_Force_MAE,valid_Stress_RMSE,valid_Stress_MAE,valid_TotalLoss,valid_Energy_R2,valid_Force_R2,valid_Stress_R2
73,0.00025,0.0018895344664212397,0.0015072218009403774,0.10976675963129674,0.025116340505189617,1.32761138657751,0.25165851953483764,0.00023665719666980423,0.9999019036224132,0.9997498769934401,0.9995143684760408,0.0017142747865110189,0.0013794285910470145,0.277891071806807,0.039478670954079496,2.7126955958194263,0.4695610176949274,0.0003847298130923112,0.9999247556398145,0.9983620008482874,0.9977537820650532
74,0.00025,0.0019546724656540814,0.001685687473842076,0.11274381561736017,0.025539619281919248,1.2855664372585778,0.2512086487951733,0.00024031503348924486,0.9998950238881589,0.999736125496848,0.9995446409261537,0.0028031481692074194,0.0026027406964983257,0.2758561959830767,0.038760140616313964,2.6910208966227858,0.45173946704183304,0.0003796396817435581,0.9997988105574949,0.9983859018293862,0.997789533560387
75,0.00025,0.0020127428595459324,0.0015650723661695207,0.11441719727107431,0.025681088258760282,1.3274907067255568,0.2539206181253706,0.0002440782946395562,0.9998886936055688,0.9997282343423345,0.9995144567453539,0.001775380106828306,0.0013574327741350447,0.27942147836601244,0.03919541753000683,2.6974613553146125,0.4580528159936269,0.00038100459196275296,0.9999192958668537,0.9983439095016681,0.9977789403351472
76,0.00025,0.00140810963616532,0.0010369488171168735,0.11105747872692222,0.025189556853076448,1.2994346191332613,0.2513518676161766,0.0002387054637280731,0.9999455224082452,0.9997439601470212,0.9995347634740797,0.0016670889635112022,0.001315437044416155,0.27816609121000396,0.039720058894132416,2.694615698577608,0.44820173042161127,0.0003855904273276817,0.9999288408697462,0.9983587570941351,0.9977836240448136
77,0.00025,0.0012664525604887972,0.00092713577406747,0.10807487137517369,0.024677079405237293,1.303469482685309,0.2502038300746963,0.0002311701461643127,0.9999559319060546,0.9997575280993517,0.9995318697752454,0.0020224061142126186,0.001758847917829241,0.2776149104660439,0.038889816925085814,2.6935048441744076,0.449290745031266,0.00037901976036032974,0.9998952751329635,0.9983652546695801,0.9977854510207242
78,0.00025,0.0015106580469398095,0.0011757876191820418,0.10907362792113384,0.025064947977818282,1.341388674946292,0.2622899665009408,0.0002352167451130559,0.9999372995055522,0.9997530258547496,0.9995042368861279,0.0021959751928235702,0.001954085486275809,0.2771278486626677,0.039525184132143135,2.7255808548509664,0.4793153819583711,0.00038767865455358535,0.9998765281549375,0.9983709860928305,0.9977323923822579
79,0.00025,0.0013296812697065831,0.0010105984551565987,0.10778251870389942,0.024466022476163425,1.2652812251195054,0.24408506729773113,0.0002304955122585852,0.9999514223410535,0.9997588381437198,0.9995588979664616,0.0014829278119359805,0.000876474380493164,0.27714079956795357,0.03952837923631478,2.6914354295273917,0.45250702443576996,0.00038331379362104045,0.9999436942044352,0.9983708336910987,0.9977888527542547
80,0.00025,0.0019096702561949173,0.0014827166284833635,0.11149833854627596,0.02534161495587611,1.3361530931494043,0.25377965172131856,0.0002400212479616357,0.9998998014446074,0.999741923325578,0.999508099357602,0.001358056819235394,0.0008011681692940848,0.281703817861095,0.03961829681035358,2.7239599673195856,0.45326511065165204,0.0003848336459379375,0.9999527775016942,0.9983167445976628,0.9977350885741023
81,0.000125,0.001227388808392806,0.0009558234895978655,0.1072825445669249,0.024205853034052958,1.2388725627568544,0.2389802580788022,0.00022681297667892457,0.9999586085011983,0.9997610703219858,0.9995771189633366,0.001443963864838373,0.0008172375815255302,0.27890972412270587,0.039456276679938694,2.6753690624488042,0.45452295740445453,0.0003836343433453572,0.9999466142032363,0.9983499702750614,0.9978151723071292
82,0.000125,0.001484157874674185,0.001087963581085205,0.10883581551181806,0.024701854514750793,1.3003609916117371,0.2430096169312795,0.00023061314751443465,0.9999394787062879,0.9997541016430571,0.9995340998956896,0.001284653391636498,0.0007275581359863281,0.27501654866668074,0.03898598488021947,2.6895627314180346,0.4656980188119979,0.0003797478524827132,0.9999577443278688,0.9983957127138177,0.9977919285573222
83,0.000125,0.0013695410900347457,0.0011296272277832031,0.10621762752483767,0.024134232547423126,1.2370558434816716,0.23856775221370516,0.00022050601424833922,0.999948465880043,0.9997657901537439,0.9995783583183964,0.0017652199507920208,0.00142148562840053,0.2737156146265106,0.03854814406086064,2.6594572884692096,0.44984069849763597,0.00037602378846505265,0.9999202169319569,0.9984108544804218,0.99784108366843
84,0.000125,0.0010295844147285552,0.0007150701114109584,0.10463602688821848,0.023794851783249114,1.2477875694191232,0.23411051137816338,0.0002239297756378846,0.9999708749769048,0.9997727130795988,0.999571010891903,0.0013197362178837518,0.0006975718906947545,0.2721784603535546,0.03827879020253067,2.6770292084378524,0.4514827163446517,0.00037234684527624675,0.9999554048787447,0.9984286534310284,0.9978124600396538
85,0.000125,0.0011240496891118073,0.0008095196315220424,0.10519939940301642,0.02387480848162304,1.2558096638748162,0.234762298706032,0.00022330281913618573,0.9999652849269246,0.9997702590057225,0.9995654771985448,0.0013753432926310253,0.0007719312395368304,0.2746747815435614,0.03933198796878071,2.7115557416749616,0.456767467657725,0.0003817030362620875,0.9999515676763213,0.9983996975896802,0.9977556693597007
86,0.000125,0.0012928005549585914,0.0009562322071620396,0.10567340815975719,0.024217334698955966,1.2704220544404448,0.2519535684869403,0.0002304772213043894,0.9999540794094058,0.9997681840082895,0.9995553062955198,0.0014074079917114222,0.0007516724722726005,0.2709762694737698,0.038135802580250636,2.664036459689648,0.4447393672806876,0.0003706981291869877,0.9999492830528257,0.9984425036540513,0.9978336425183679
87,0.000125,0.0011942784563975346,0.000828648465020316,0.10472739739976215,0.023855931131438638,1.262667279042388,0.23534350324244727,0.0002245576146189998,0.999960811592978,0.9997723159587473,0.9995607186280672,0.0013802623006213528,0.0007017544337681362,0.27392027826985094,0.0386207314204245,2.6589664214004305,0.4491972855159215,0.0003753554368125833,0.9999512206138427,0.9984084773402495,0.9978418805273903
88,0.000125,0.0011656728456182913,0.0008532983916146415,0.10514646450870091,0.023902814483867503,1.2221527961171035,0.23228908951083818,0.0002242893944512129,0.999962666848991,0.9997704901479008,0.9995884563219599,0.0014184405189122693,0.0008508886609758649,0.27000027362829765,0.03826906834289713,2.6563948683142398,0.4709516843159994,0.000373994205811338,0.9999484848064385,0.9984537030031075,0.9978460527665496
89,0.000125,0.001167376822653682,0.0008197282041822161,0.10588724633607541,0.023981806554634368,1.2175052610508275,0.23244158164376305,0.00022481841005344452,0.9999625574936111,0.9997672448668139,0.9995915803556976,0.0013760443565434982,0.0007457256317138672,0.2725916150609296,0.03886326449284763,2.658380114334072,0.44552388801461174,0.0003756706402920902,0.9999515182882037,0.9984238792852271,0.9978428322253629
90,0.000125,0.0009641583834486566,0.000625957761492048,0.10436145059249255,0.023735216906610526,1.232727386502841,0.23457235800368445,0.00022072239344652188,0.9999744589088166,0.9997739043656378,0.9995813038090402,0.001365015977047012,0.0007821832384381976,0.27139721800086464,0.03863015866192132,2.6548109324890374,0.44956538762365067,0.00037485803730413005,0.9999522922925075,0.998437661018354,0.9978486208082963
91,0.000125,0.0010224640463553716,0.0007321860109056745,0.10332217840295625,0.023625887243127922,1.2492193641667904,0.23475802271139054,0.00021626155782053047,0.9999712761874388,0.9997783850446245,0.9995700258382932,0.0015355756586571023,0.0009345258985246931,0.2702094590824875,0.03823305200199661,2.6519841302892955,0.44404515851111637,0.0003714910636121734,0.9999396252261573,0.9984513060940415,0.997853199897184
92,0.000125,0.0011499278884863368,0.0008133385862622942,0.10399443213256987,0.023886053317247948,1.2338099916725347,0.23914147764444352,0.00022266127828738392,0.9999636685884215,0.9997754918379366,0.9995805680550487,0.0015927051922015603,0.0012451171875,0.27606781083271614,0.03879329220116513,2.685130187903502,0.46059151320230396,0.0003787337125918258,0.9999350492948867,0.9983834243695029,0.9977992007593903
93,0.000125,0.001181469496107271,0.0008187421730586461,0.10432963621051634,0.023830888656200352,1.2213279115291304,0.2331891704173315,0.00022089603396341318,0.9999616477635412,0.9997740421976202,0.9995890116701944,0.0015794703487630138,0.0009103161948067802,0.2694230090997759,0.03815664333023865,2.6532935554498693,0.4489381653921945,0.0003712926251799647,0.999936124246953,0.9984603081057167,0.9978510794466929
94,0.000125,0.0012174320168626387,0.0008240818977355957,0.10372634250239453,0.02369502869354604,1.2390073865050555,0.23444862564404806,0.00022076907929296602,0.999959277433266,0.999776647869712,0.9995770269311618,0.001558067429870943,0.0010364055633544922,0.2689555999106593,0.038368681152849075,2.649089667187166,0.4480725084032331,0.00037235714366128526,0.9999378436395321,0.998465645587152,0.9978578835015521
95,0.000125,0.0011378604561004637,0.0007271323885236468,0.10421623783239965,0.023939709145911585,1.251721634641844,0.24103003229413714,0.00021916197654200332,0.9999644266937009,0.9997745331231959,0.9995683015773025,0.0017406113745248141,0.0013898372650146484,0.26878261871731207,0.03851627433512446,2.6572760658221344,0.4607551356156667,0.0003762767973311535,0.999922425905854,0.9984676186255058,0.9978446236475257
96,0.000125,0.0014293835325694922,0.0010580216135297504,0.10325940285068845,0.02379781096408327,1.233278056730277,0.24055123194342568,0.00021988869927320461,0.9999438634964775,0.999778654251696,0.9995809296414373,0.0014482793909300815,0.0007223810468401227,0.2689777912098049,0.03815156027705914,2.6591114837367833,0.44713268549669355,0.00037094628753108177,0.9999462946217279,0.9984653925838822,0.9978416450909201
97,0.000125,0.0014489382824769278,0.0011356949806213378,0.10336413482388726,0.023715551255321602,1.206918952281805,0.23127898850611278,0.00022099692581567914,0.9999423177451959,0.9997782050169084,0.99959865196315,0.0019948458435045885,0.0016971996852329799,0.2652493558902219,0.038377992215271516,2.6236061557805015,0.4485640698955173,0.0003730152494065603,0.9998981099538806,0.9985076415164322,0.9978988984610304
98,0.000125,0.0013358390377450795,0.0010736516543797085,0.10455766933907028,0.02398000627881076,1.2577584673082838,0.24093525509039562,0.00022398076066750555,0.9999509712985288,0.999773053363869,0.9995641275236359,0.0018137085853486563,0.0014648301260811942,0.2696571990817532,0.038330054023855635,2.669017351420646,0.4663343736103603,0.00037552025295850756,0.9999157736276307,0.998457630225558,0.9978255343094831
99,0.000125,0.001251956056316314,0.0009620223726545061,0.10327230982650709,0.023663079428566578,1.1996491444008475,0.22785142021519797,0.00021704749219704156,0.9999569352219787,0.9997785989138442,0.9996034723881039,0.0015482719817571566,0.0009281430925641741,0.2658512483757885,0.038192029386383934,2.66848037518058,0.45092549721399944,0.0003708661807411318,0.9999386227271351,0.9985008610334279,0.9978264091668457
100,0.000125,0.0012838859468909793,0.0010104409285954068,0.1030569325001829,0.023633683846181794,1.2363962507880923,0.24019577304522197,0.00022337179679303583,0.9999547101589743,0.9997795214246721,0.9995788078360824,0.0016602546227281448,0.0011586529867989677,0.26573712803946453,0.03801649663620775,2.6337223086749693,0.4471602901106789,0.0003700017721277188,0.999929423116878,0.9985021477755244,0.9978826642007582
101,0.000125,0.0010420655750954348,0.0007173257214682443,0.10277925287344736,0.0236532277577953,1.2399991087906705,0.23112436802614303,0.00021740910379526213,0.999970164251823,0.9997807079578225,0.9995763495526242,0.0014275598217384157,0.0008499009268624442,0.2678576536828483,0.03815388993459678,2.653040231144512,0.44854873702639625,0.00037169755610957765,0.999947820283979,0.9984781472257984,0.9978514898696719
102,0.000125,0.0017458746273904425,0.001324239798954555,0.10371148982555002,0.023967384550119097,1.2148661650384525,0.2407161846047356,0.00022292972185687174,0.9999162528025037,0.9997767118359719,0.999593349040942,0.0014944630504874195,0.0007606370108468192,0.2690558211343059,0.03819579234350652,2.6384116888469187,0.44817345568111966,0.00037210106955778125,0.9999428148266102,0.9984645018188241,0.9978751175659265
103,0.000125,0.0012309061376423764,0.0008609601429530552,0.10256558504685283,0.023637308061622724,1.2025658150649403,0.2303306152423223,0.00021752235526102076,0.9999583709922992,0.999781618779692,0.9996015419017625,0.0022223298303901224,0.0020066261291503905,0.2706435132134836,0.03856041091855467,2.656584615988591,0.4444200717267536,0.0003742196032605231,0.9998735467166717,0.9984463265071043,0.9978457451864637
104,6.25e-05,0.0010355696043141667,0.0007370173931121826,0.10168623231071569,0.023121790569939453,1.1984453854876047,0.2248645903099151,0.00021408242525764565,0.9999705351199066,0.9997853473342008,0.9996042677675785,0.0013748803384173386,0.000713763918195452,0.2691539930539438,0.03835377262698279,2.6451162522328477,0.45866603397187733,0.00037314263070394797,0.9999516002764361,0.9984633812785475,0.9978643046905291
105,6.25e-05,0.0009975705555635495,0.0006672876221793039,0.10113784571664128,0.02306341299830118,1.2079357794931338,0.22560959862811225,0.0002174899288139451,0.9999726578992923,0.9997876563112745,0.9995979753951516,0.0013801025858450726,0.0007298265184674945,0.26792911460412133,0.037861552300318235,2.6477490688192775,0.4457582774616423,0.000368789632798578,0.999951231902042,0.998477335253902,0.9978600511517507
106,6.25e-05,0.0009797121305739087,0.0006355243069784982,0.10030228131527637,0.022846513336028444,1.1990749787285226,0.22282426818495704,0.00021152631538049198,0.9999736280318264,0.9997911504267787,0.9996038518560475,0.0014906785720896275,0.0008083411625453404,0.26859271836503057,0.038031527198523096,2.6313810643845943,0.45189087390899657,0.0003704269156474993,0.9999431040837243,0.9984697833032226,0.997886426899481
107,6.25e-05,0.0010204091857669384,0.0007184505462646485,0.10095880272799436,0.023011584303476527,1.2036942599062086,0.22424543063555444,0.00021233145133788458,0.9999713916998839,0.9997884074647747,0.9996007937761398,0.0014208270894134085,0.0008435862404959542,0.2678360559346001,0.03792145280499378,2.648850511477239,0.4454129905927749,0.0003686145634304694,0.9999483113087574,0.9984783926640047,0.9978582703147356
108,6.25e-05,0.0009126997608273584,0.0005953124591282435,0.10031102448898445,0.022873352049406718,1.1766248852578574,0.22093760420878727,0.00021022229793649672,0.9999771122636627,0.9997911140166421,0.9996185470209396,0.001402866621506752,0.000796788079398019,0.2677181983515741,0.03781640754555756,2.636318634394336,0.44322386667841956,0.00036789356527037857,0.9999496098277668,0.9984797315837667,0.9978784876346916
109,6.25e-05,0.0009755126577847949,0.0006662487983703613,0.10035971649050558,0.022789431919404295,1.184428434149734,0.22187174367053167,0.00021303866483205118,0.9999738538242163,0.9997909111846777,0.9996134705385323,0.0015526546185530502,0.0009998117174421037,0.26739176595946623,0.037809726717711996,2.635569945938342,0.44333062228702363,0.00036784979412876357,0.9999382747585431,0.9984834367517118,0.9978796922939229
110,3.125e-05,0.0009440607876399713,0.0006177425384521484,0.09979800027504053,0.022641655194340762,1.1832521842880173,0.21780149042606353,0.0002093375360031392,0.999975512417542,0.9997932451793058,0.9996142378875708,0.0014365527255231231,0.0008488995688302176,0.26686998633018477,0.03769930045997072,2.6390419518884705,0.44197954819315954,0.0003669636138548387,0.9999471608017376,0.9984893496232419,0.9978741023267222
111,3.125e-05,0.0008550987602263364,0.0005655944347381592,0.10003230889462744,0.02265968751279438,1.1791995625240137,0.2182492956519127,0.00020953959233906968,0.9999799101695921,0.9997922731932654,0.9996168758273072,0.0014147340645397095,0.0007986273084368025,0.2678887554088876,0.037871594152235635,2.64143526972653,0.4439096294698261,0.0003682583788684547,0.9999487536781265,0.9984777939145351,0.9978702446862389
112,3.125e-05,0.0009139712932258523,0.0006117641925811768,0.099747630870251,0.022625401893345564,1.1746897179474234,0.21769431751398813,0.0002085155208951132,0.9999770486167239,0.999793453831081,0.9996198007465936,0.0014652290152031924,0.0009007862636021205,0.2670645614081094,0.03771151916223502,2.641972369491436,0.44211928645769755,0.00036710298983564374,0.9999450302073389,0.9984871460634894,0.99786937843948
113,3.125e-05,0.0009244732245241663,0.0006084774221692766,0.09961591399889266,0.022611190406781324,1.1817296478083292,0.2174545475414821,0.00020698035053323696,0.9999765182117807,0.999793998956063,0.9996152299943365,0.0014501929195858453,0.000853729248046875,0.26687434714083497,0.0377556027715686,2.6391074833201795,0.44237571159998573,0.00036731856183387716,0.9999461526122913,0.9984893002610299,0.9978739965307691
114,3.125e-05,0.0009060286804313504,0.0006004171712057931,0.09966242305509429,0.022615797559982574,1.1815181077316677,0.2175618141179993,0.00021049078320324304,0.9999774454886413,0.9997938065561405,0.9996153677459885,0.0014554497028009226,0.0008751392364501953,0.26710046072076155,0.03766575774306771,2.6358643534733175,0.44353035745166597,0.0003669885819522279,0.9999457615235231,0.9984867394400103,0.9978792187818025
115,3.125e-05,0.0008907294854076571,0.0005701414176395961,0.09957267551406798,0.02262469330330065,1.1766125443840758,0.21796891611246835,0.0002116973007096184,0.9999782011052183,0.9997941777499464,0.9996185550351377,0.001425384181501099,0.0007198129381452288,0.26679140580981586,0.03770430061177388,2.6336810834406954,0.44148823136375065,0.0003667985855915074,0.9999479792094138,0.9984902391704147,0.997882730526105
116,1.5625e-05,0.0008806259209943257,0.0005286744662693568,0.09945135416361392,0.022511268561741092,1.1779858219984642,0.21742016233149028,0.00020729420812900962,0.9999786927119884,0.9997946790109901,0.9996176641408605,0.0014038675828295705,0.0007215704236711775,0.26717102492647304,0.037720999916706945,2.63880778629537,0.44198748838333857,0.0003671514401290526,0.9999495378941888,0.9984859395780176,0.9978744795575761
117,1.5625e-05,0.0008859981232447303,0.0005468385560171944,0.09936442196791409,0.022488843442665205,1.177926383309899,0.2156381103964079,0.0002115184404795595,0.9999784319999689,0.9997950377940172,0.9996177026909399,0.0014225893377398393,0.0007636887686593192,0.2665714922979689,0.03767723446434649,2.6365923691792594,0.44147422427222843,0.0003666675718837572,0.9999481830105308,0.998492727104204,0.9978780471033851
118,1.5625e-05,0.0008787244776896485,0.0005295821598597935,0.09931438548638491,0.022481171418161014,1.1731076975561268,0.21603855419726598,0.00020710279639219413,0.999978784671636,0.9997952441658587,0.9996208241236096,0.0014432232770474197,0.0007461002894810268,0.2667691555407952,0.0377006483121738,2.6324443346874045,0.4430793177513849,0.00036727169366574546,0.9999466689507702,0.998490490979638,0.9978847185270444
119,1.5625e-05,0.0008597328078132253,0.0005292253834860665,0.09937539477919533,0.022507789007835167,1.1761793511819978,0.21781258434057235,0.00020927567566498135,0.9999796918271773,0.9997949925234219,0.9996188358481537,0.001461302641562336,0.0008943966456821987,0.2670589854943768,0.037692166880491644,2.6381433119499658,0.4423750468662807,0.000367189741928592,0.9999453244176778,0.9984872091984349,0.9978755498114907
120,1.5625e-05,0.0008511362468864461,0.0005532818181174142,0.09931195597325482,0.02249588697477082,1.1720288801887617,0.21576649915604365,0.0002075409471949245,0.9999800960159907,0.9997952541897882,0.999621521206402,0.0013770348152679062,0.0006848743983677455,0.2660782793013571,0.03765710981355773,2.6398812324366907,0.4439701603991645,0.00036648418234916694,0.9999514484700819,0.998498299374295,0.9978727498558084
121,1.5625e-05,0.0008966038397827876,0.0005434002195085798,0.09921367938563821,0.022471909797838273,1.1775108767219498,0.21580927677097775,0.00021038310616513302,0.999977912636797,0.9997956592054652,0.9996179723668802,0.0014090956268391947,0.0007187979561941964,0.266349741682653,0.03765898330656488,2.6359217772805135,0.44139909006300426,0.00036646655880544026,0.9999491613496395,0.9984952337716603,0.9978791263716494
122,1e-05,0.0008468769513507565,0.0005062920706612723,0.09913686320651019,0.02244002699648934,1.1720401195954655,0.2150992765313103,0.00020572507359148469,0.9999802947663409,0.9997959755073171,0.9996215139334527,0.0013991242175603671,0.000692612784249442,0.266182380814812,0.03764584785487417,2.634706290640512,0.4435649900209336,0.0003665837210064637,0.9999498783192116,0.9984971241207888,0.9978810816973054
123,1e-05,0.0008403953582594765,0.0005047798156738281,0.09912775582249787,0.022435455530319573,1.1731337549154879,0.214265990399179,0.00020783952246339202,0.9999805948872145,0.9997960129929953,0.9996208072684101,0.0014151915946315052,0.0007570607321602958,0.26611550013740237,0.037642246162991354,2.635073064047912,0.4412248004050482,0.000366342441030838,0.9999487205262766,0.9984978792787338,0.9978804918629549
124,1e-05,0.0008494013726444846,0.0004995482308523995,0.09910184273762648,0.022409507176942296,1.1754023055574856,0.2152350964290755,0.00020611148278778404,0.9999801769631388,0.9997961196209182,0.9996193393356558,0.0014022235782471114,0.0007273060934884207,0.2662905872116528,0.03764729637582347,2.636568902738003,0.44103244784332457,0.00036635559615553527,0.9999496560126766,0.9984959020273545,0.9978780849069597
125,1e-05,0.0008459400854536115,0.0005050029073442731,0.09918134330988353,0.02242198006974326,1.1702762476343591,0.21393340677022935,0.00020922755006234136,0.9999803384841981,0.9997957923806303,0.9996226522826976,0.0014035569775883872,0.0007250717708042689,0.265836014592303,0.037600539234199364,2.633841735973465,0.4409735989002954,0.00036600367895169304,0.9999495602211673,0.9985010327985478,0.9978824722563687
126,1e-05,0.0008566953804676833,0.0005131304264068603,0.09915344836680152,0.02241946595176211,1.1750199654773044,0.21446959631783621,0.00021132223596967897,0.9999798350122062,0.9997959072315503,0.9996195869314616,0.0013940003020965611,0.0007141930716378348,0.2659531856522244,0.037611219102606584,2.6331893328206997,0.4410328121412368,0.00036610942079120276,0.999950244761285,0.9984997109952896,0.99788352104193
127,1e-05,0.000840021109569942,0.0004863577229636056,0.09910731340113306,0.02240869421629036,1.1725554121277677,0.21499119862204508,0.00020684171706797575,0.9999806122869036,0.9997960971165625,0.9996211810569888,0.0014006324184699247,0.0007280826568603516,0.26624976941568507,0.037637796948041057,2.637179569766634,0.4436008609476544,0.00036654397074623073,0.9999497702025668,0.9984963631295743,0.9978771016769736
128,1e-05,0.0008431675445621174,0.000502070358821324,0.09909017560782853,0.02243305848563867,1.1695983455865429,0.2149262113230569,0.00020634972225335395,0.9999804667924838,0.9997961676260643,0.9996230893299359,0.0013977852383566607,0.0006926877158028739,0.2659467694510448,0.03760876725242323,2.6336576472550597,0.44110232251031056,0.0003661091364661691,0.999949974207445,0.9984997834239261,0.9978827680729808
129,1e-05,0.0008449341860075673,0.0005119664328438895,0.09904157913364452,0.022404330233951535,1.1728903873261614,0.21445441721450714,0.00020543051331503646,0.9999803849835229,0.9997963675134685,0.9996209645893331,0.0013826829912015467,0.0006956713540213448,0.26610765524495433,0.03759328208754398,2.634449882821595,0.4412711265541258,0.00036595554599153324,0.9999510493661833,0.9984979679681959,0.9978814941487607
130,1e-05,0.0008478658602145328,0.0005124585969107492,0.09907372166540213,0.02241766339937221,1.1704124357334427,0.21438559208597455,0.00020633486410283046,0.999980248681093,0.9997962353109594,0.9996225644623118,0.0014045714184987522,0.0007223061152866908,0.26533721003872346,0.03753069828828676,2.633278682731514,0.4410844896520887,0.00036543314628400165,0.9999494872826729,0.9985066528948406,0.9978833775471481
131,1e-05,0.0008346229544883655,0.0004909694194793701,0.09903089488170917,0.022397983344798943,1.1729529750663148,0.21395231460531552,0.0002054028859421026,0.999980860981535,0.9997964114379385,0.9996209241403796,0.0013830080701690472,0.0006912708282470703,0.2657024919426096,0.037593190978033236,2.6357724509008293,0.4436071038246155,0.0003660563652749084,0.9999510263461675,0.9985025382705244,0.9978793666221407
132,1e-05,0.0008417580870132057,0.0004996716976165772,0.09902234143724137,0.022420440181558737,1.1706495849387257,0.21437475553580693,0.0002082101706310888,0.9999805322153801,0.9997964466017516,0.9996224114912561,0.0013924974524557935,0.0007060868399483817,0.26576485275882744,0.03759245154305324,2.6343977678537196,0.44100062222707836,0.0003658247494060636,0.9999503519841254,0.998501835182442,0.9978815780781377
133,1e-05,0.0008403065673648746,0.0004921325615474156,0.09893421477777377,0.02239722722606339,1.1735211865018516,0.21500162141663687,0.00020092565224942,0.9999805990933909,0.999796808753059,0.9996205567799701,0.0014057614764051774,0.0007064683096749442,0.2660969440922864,0.03765708559526587,2.634191233438293,0.4412095313980466,0.00036631188862922193,0.9999494016501105,0.9984980887891922,0.9978819101478973
134,1e-05,0.0008430615437252781,0.0005030768258231027,0.09892755831523219,0.022404884786757034,1.1688226477832413,0.21389546011175428,0.00020703840769385805,0.9999804718101462,0.9997968360999817,0.9996235891099795,0.0013969642499273669,0.0006960255759102958,0.26522387334338976,0.03753468748064911,2.634638303907939,0.44209252028238205,0.00036534608804282066,0.9999500329554334,0.99850792830521,0.9978811911642371
135,1e-05,0.0008382497643325251,0.0005061720098767961,0.09893863141517084,0.022388040898387286,1.1724271556816777,0.21480055706841605,0.00020681503432547286,0.9999806940928067,0.9997967906107156,0.9996212639353338,0.0014018295821677192,0.0007165772574288504,0.2653400246631086,0.0375366580420695,2.632659874373582,0.44063611513092404,0.0003654008925999758,0.9999496842999587,0.9985066210471697,0.9978843721104156
136,1e-05,0.0008944808854444748,0.0005355886050633021,0.09896883705561405,0.022404753366793727,1.175367613704221,0.2155101332281317,0.00020486496960011533,0.9999780168162961,0.9997966665217141,0.9996193617916442,0.0014451720669572698,0.0007947513035365514,0.2656183650727812,0.03762208076049447,2.6342642317447735,0.4418256782350086,0.00036631661695474174,0.9999465248272913,0.9985034861534254,0.9978817928395161
137,1e-05,0.0008679290595440912,0.0005355877535683768,0.09889054156990205,0.0223998512518231,1.1681900928286928,0.2142428720990817,0.0002060076142609952,0.9999793027258945,0.9997969881127347,0.9996239964279213,0.0013825536254172862,0.0007055282592773437,0.26570050290410774,0.03756918036525354,2.636199231308782,0.44124607784407477,0.00036577296775703867,0.9999510585255365,0.9985025605388143,0.9978786796918843
138,1e-05,0.0008420814670887996,0.000511033194405692,0.09891156689358467,0.022377123771161155,1.1709111911684056,0.2150669236977895,0.00020877969158763273,0.9999805173085904,0.9997969017732834,0.9996222427132196,0.0013931105230879461,0.0006948607308523996,0.2655557646068619,0.03756651262785904,2.6326597185182306,0.44112154869806197,0.0003656621128367179,0.999950308257739,0.998504191655445,0.9978843723504474
139,1e-05,0.0008386441932121865,0.0004981926509312221,0.09889852179299088,0.02238035377357116,1.1693627951944017,0.21427286771081744,0.00020499125677620863,0.9999806757831493,0.9997969553488361,0.9996232411574032,0.001393005350523262,0.000715705326625279,0.2657757712848478,0.03764793450165095,2.6325783391956334,0.44047361271721974,0.00036622939167683754,0.9999503157603895,0.9985017121756823,0.9978845032640621
140,1e-05,0.000850381067881521,0.0004848769732883998,0.09892259100907304,0.022387815479275066,1.1697188119727304,0.21375440699713572,0.00020866602998408928,0.9999801312328213,0.9997968564971998,0.9996230116987205,0.0013764319330187927,0.0006975105830601283,0.26522837667349203,0.037551402202192344,2.6385640311592704,0.44277775826908294,0.0003655771595518015,0.9999514909736522,0.9985078775448553,0.9978748721907827
141,1e-05,0.0008576846895101357,0.0005097389221191406,0.09883205466438592,0.02239098738433805,1.1783153116507996,0.21486826333261672,0.0002121446848117817,0.9999797883669961,0.9997972281711932,0.9996174501889287,0.001403759775401331,0.0006879874638148716,0.2658991130381165,0.037655051321228594,2.6325137488354566,0.44115900766281857,0.00036634203894853577,0.9999495456441804,0.9985003211614386,0.9978846070529493
142,1e-05,0.0008378177727259969,0.0005125463008880615,0.09885444253481925,0.02238158424398559,1.1647456671831622,0.2142965074096407,0.00020656219915125414,0.9999807138579978,0.9997971362986404,0.9996262104606434,0.0013975300926332278,0.0007095541272844587,0.2653348103578425,0.037579278893128384,2.63260733782189,0.4410010034129733,0.0003657933912189214,0.9999499924687655,0.9985066798313562,0.9978844566967285
143,1e-05,0.0008524265908980818,0.00048304285321916854,0.09886417068133276,0.022366328942013486,1.16489258694911,0.21352714669136774,0.0002075638890999991,0.999980035556176,0.9997970963645239,0.9996261161564568,0.0013961489952503269,0.0007023743220738002,0.26508887886742394,0.03754836774628367,2.6355406571306235,0.4433212996948333,0.0003656562704357056,0.999950091258973,0.9985094467658712,0.9978797395152033
